"review_id"	"user_id"	"business_id"	"review_text"	"review_date"
"7MAUYp00ICZUK14WBYlfxg"	---1lKK3aKOuomHnwAkAow	qmymSqVwHYRqdwfcBatzpQ	U28gaXQgaXMgNSBzdGFycyB3aGVuIEpvc2goSW0gcHJldHR5IHN1cmUgaXQgaXMgSm9zaCkgaXMgb3VyIHdhaXRlciBhbmQgNCB3aGVuIGhlIGlzIG5vdC4gIEhlIGlzIGZhciBtb3JlIHBlcnNvbmFibGUgdGhhbiB0aGUgbGFzdCB3YWl0ZXIgd2hvIG1lc3NlZCB1cCBteSBiaXJ0aGRheSBkZXNzZXJ0LiAgCgpUaGUgZm9vZCBpcyByZWFsbHkgZ29vZCEgIEFzIHNvbWVvbmUgd2hvIGlzIHN0aWNraW5nIHRvIHNlYWZvb2QgYW5kIHZlZ2dpZXMsIHRoZXkgaGF2ZSBwbGVudHkgb24gdGhlIG1lbnUuIFRoZSBjaGVmIGNoYW5nZXMgdGhlIG1lbnUgd2l0aCB0aGUgc2Vhc29ucyBzbyBpZiB5b3UgZWF0IHRoZXJlIGEgZmV3IHRpbWVzIGEgc2Vhc29uIHlvdSB3aWxsIGZpbmQgbmV3IGFuZCB0YXN0eSB0cmVhdHMuICAKClRoZSBkZWNvciBpcyByZWFsbHkgYmVhdXRpZnVsIGFuZCB0aGV5IHBsYXkgb2xkIG1vdmllcyB3aXRob3V0IHNvdW5kLiAgSXQgbWFrZXMgZm9yIG5pY2UgYmFja2dyb3VuZCB2aXN1YWxzLiAgCgpJZiB5b3UgcmVzZXJ2ZSBvbiBvcGVuIHRhYmxlIEkgdGhpbmsgdGhlcmUgaXMgb25seSBvbmUgdGFibGUgdGhleSBzZWF0IHlvdSBhdCBhbmQgaXQgaXMgbmV4dCB0byB0aGUgc2VydmVyIHN0YW5kLiAgWW91IG1pZ2h0IHdhbnQgdG8gY2FsbCBpZiB0aGlzIGFubm95cyB5b3UuIEl0IGRvZXMgcHV0IHlvdSBpbiBKb3NoJ3Mgc2VjdGlvbiBzbyB0aGF0J3MgdGhlIHBsdXMgc2lkZS4gIAoKVGhleSBhbHNvIG1ha2UgdGFzdHkgZHJpbmtzIGFuZCBzdG9jayBMYXBocm9haWcuICBUaGUgbGFzdCB3YWl0ZXIgKG5vdCBKb3NoKSBwdXQgaWNlIGluIG15IHNjb3RjaCwgc2luY2UgSSBkaWQgbm90IGFzayBmb3IgaXQgb24gdGhlIHJvY2tzIGl0IHdhcyBhbm5veWluZy4gIEhvd2V2ZXIgaXQgaXMgYSBjYXJkaW5hbCBzaW4gdG8gd2FzdGUgc2NvdGNoLiAgCgpJIGxvdmUgdGhhdCBpdCBpcyBub3QgaW4gYSBjYXNpbm8gYW5kIHRoYXQgaXQgaXMgcXVpdGUgbG93IGtleS4gCgpJIHdpc2ggdGhleSBob3N0ZWQgYSBDYXNhYmxhbmNhIG5pZ2h0Lg==	1290532224.000000
"7NBDa1IWqZiLVv-4W0Qa9w"	---1lKK3aKOuomHnwAkAow	XjP43Fso4cL9pFrYl738sg	SGUgaGFzIGFuIGFtYXppbmcgYmVkc2lkZSBtYW5uZXIgYW5kIGlzIHByZXR0eSBmYXN0LiAgSGUgaGFzIHRoaXMgdmlicmF0aW5nIG5lZWRsZSBiZWNhdXNlIGl0IGlzIGhhcmQgZm9yIHRoZSBtaW5kIHRvIHByb2Nlc3MgdmlicmF0aW9uIGFuZCBwYWluIGF0IHRoZSBzYW1lIHRpbWUuICBIZSBkb2VzIHJlbWluZGVkIG1lIGEgYml0IG9mIEpvaG4gTGl0aGdvdywgYW5kIGFmdGVyIGxhc3Qgc2Vhc29uIG9mIERleHRlciBpdCB3YXMgc2xpZ2h0bHkgc3RyYW5nZS4gIEhvd2V2ZXIgeW91IGNvdWxkIG5vdCBhc2sgZm9yIGEgbmljZXIgc3RhZmYu	1290831676.000000
"7VYGeygKtg9GGuGfKe8qXw"	---1lKK3aKOuomHnwAkAow	Od2VpwoOBxycNyQNOMJ6eQ	V2VsbCBzaW5jZSB0aGUgdHdvIGJlc3QgbGVmdCBJIGFtIG5vdCBjZXJ0YWluIHRoYXQgaXQgd2lsbCBldmVyIGxpdmUgdXAgdG8gdGhlIHNhbG9uIGl0IG9uY2Ugd2FzLiAgSWYgeW91IHRvbyB3ZXJlIE1pY2hhZWwgYW5kIEppbGwgZmFuYXRpY3MgeW91IGNhbiBmaW5kIHRoZW0gYmVsb3cgKEdISCByZWZ1c2VkIHRvIHRlbGwgbWUgd2hlcmUgaGUgd2FzKS4gIAoKCkNhbnlvbiBGYWxscyBTcGEgYW5kIFNhbG9uCjcxMzEgVyBDcmFpZyBSZCAKTGFzIFZlZ2FzLCBOVi4gODkxMjkKNzAyLTQ5MS02NDM0IC0tLVRvIG1ha2UgYW4gYXBwb2ludG1lbnQgd2l0aCBOaWNvbGUoeWVzIHRoZSBzYW1lIHN3ZWV0IE5pY29sZSB3aG8gYWx3YXlzIG1hZGUgYXBwb2ludG1lbnRzISk=	1306537322.000000
"8dXNBWURirhJNH2fgPwdiw"	---1lKK3aKOuomHnwAkAow	uKOZw2DpJHKuZjozWMCOAw	VGhpcyBpcyBvbmUgb2YgbXkgZmF2ZSBwbGFjZXMgdG8gaGFuZyBvdXQuICBJIGxvdmUgdGhlIHN3aW5naW5nIGNoYWlyIGFuZCB0aGUgcmVkIGJlYW4gYmFnLiAgSSBhbHNvIGxvdmUgdGhlIHBsZWF0aG9yYSBvZiBib2FyZCBnYW1lcyBhbmQgbmVyZGlmYWN0cy4gIEkgaGF2ZSBzcGVudCBtYW55IGhvdXJzIGhlcmUgaW1wcm92aW5nIG15IGJyYWluLg==	1354044780.000000
"8hiU7gzclTLtgVQW6IQkrQ"	---1lKK3aKOuomHnwAkAow	w-As0KSwy8pqMClOea-NLQ	WW91IGNhbiB0ZXN0IHlvdXIgc2hhcnAgc2hvb3Rpbmcgc2tpbGxzIGF0IHRoZSBGQkkgdHJhaW5pbmcgcm9vbSBvciBpbmR1bGdlIGluIHJlZCB2ZWx2ZXQgYm9vdGhzIGluIHRoZSB0aGVhdGVyLiBJdCB3YXMgcHJldHR5IGNvb2wgdG8gc2l0IGluIHRoZSBjb3VydHJvb20gdGhhdCBsYXVuY2hlZCBPc2NhciBHb29kbWFuJ3MgY2FyZWVyLiBPZiBjb3Vyc2UgaW4gbXkgY2FzZSBJIHdhcyBzdXJyb3VuZGVkIGJ5IFllbHBlcnMgYW5kIHRoZSBiZXN0IGN1cGNha2VzIGV2ZXIgc28gd2hhdHMgbm90IHRvIGxvdmUu	1339204164.000000
"8rTiUXrFD9J10RI4Q2O6Qw"	---1lKK3aKOuomHnwAkAow	y8d90Pt16Nip-B5UXWBP-w	VGhleSBzZXJ2ZSBmdW4gYmVlcnMgYW5kIGhhcHB5IGhvdXIgaXMgbmljZS4gIEdvb2QgYmVlciwgbG90cyBvZiB0YWJsZXMgYW5kIGxhdGUuIAoKVGhlIGZvb2QgaXMgcmVhbGx5IGhpZ2ggaW4gY2Fsb3JpZXMgSSBhbSBub3Qgc3VyZSB0aGV5IGhhdmUgYW55IGhlYWx0aHkgb3B0aW9ucy4gIEV2ZXJ5IHRoaW5nIHNlZW1lZCB0byBiZSAxMDAwIGNhbG9yaWVzIGhhbGYgeW91ciBpbnRha2UgYW5kIGhvbmVzdGx5IHRoZWlyIGZvb2QgaXMgbm90IHdvcmsgaGFsZiB5b3VyIGRhaWx5IGNhbG9yaWVzLg==	1294267780.000000
"8UPYEHphVs-tryW3vDLy5w"	---1lKK3aKOuomHnwAkAow	iPM85PQMs7QoAxw-Og9ChQ	VGhlIGZvb2QgaXMgYWx3YXlzIG9rYXksIHRoZSBzZXJ2aWNlIG9rLCBhbmQgdGhlIHRoZSBkcmlua3Mgb2theS4gIEl0IGlzIGNsb3NlIHRvIG15IHdvcmsgYW5kIHRoZSBzcG90IHdlIGhlYWQgdG8gYWZ0ZXIgb3V0Zml0dGluZyB0aGUgbmV4dCBnZW5lcmF0aW9uIG9mIG91dGRvb3IgZW50aHVzaWFzdHMu	1289873716.000000
"99HYNYF8Z7YRPPDSMImWbQ"	---1lKK3aKOuomHnwAkAow	_cAvID0MXKjD8aveo1Uv0Q	SSB0aGluayBKb3NoIHNhdmVkIG15IHJlbGF0aW9uc2hpcC4gTXkgQkYgd2FzIGluIHN1Y2ggcGFpbiwgYW5kIERyLiBKb3NoIGNhbWUgb3ZlciBhbmQgbWFkZSBoaW0gc28gbXVjaCBiZXR0ZXIuIEFsc28sIGl0J3MgbmljZSB0aGF0IGhlIGNvbWVzIHRvIHlvdSBubyB3b25kZXIgaGlzIGZhbiBiYXNlIGlzIHNvIGVudGh1c2lhc3RpYyEhIQoKSm9zaCBpcyBjb21taXRlZCB0byB0aGUgb3ZlcmFsbCBoZWFsdGggYW5kIHdlbGwtYmVpbmcgb2YgaGlzIGNsaWVudHMuICBIZSBwcm92aWRlZCBwcm8gdGlwcyBvbiBob3cgdG8gbGl2ZSBhbiBhZGp1c3RlZCBsaWZlLCBzbyB5b3UgZG9uJ3QgbmVlZCBoaW0gYXMgbXVjaC4gIEZyb20gZXhlcmNpc2VzIHRvIGhvdyB5b3Ugc2hvdWxkIHJlYWQgYSBib29rIHRvIHByZXNlcnZlIHlvdXIgbmVjay4gIEl0IGlzIGxvdmVseSB0byBoYXZlIHN1Y2ggYSBwYXJ0bmVyIGluIGhlYWx0aC4gICEwMCUgd291bGQgcmVjb21tZW5kIGhpbSB0byBhbnlvbmUu	1529689783.000000
acm-_ULu_RjriojMwWLP9g	---1lKK3aKOuomHnwAkAow	NW2flon_30tSRIDGxdjnnA	VGhpcyBzaG93IGlzIHNvIHN3ZWV0IGFuZCBhIGxvdmVseSBiaXQgb2YgcGVyZm9ybWFuY2UgSSBoYXZlIHNlZW4gaXQgdHdpY2Ugbm93IGFuZCByZWFsbHkgZW5qb3llZCBpdCBib3RoIHRpbWVzLiAgSXQgbWFrZXMgeW91IGJlbGlldmUgaW4gaG9wZSwgZHJlYW1zLCByb21hbmNlIGFuZCBvZiBjb3Vyc2UgTWFnaWMu	1526498424.000000
aDjak0QsbW8GxVdEwSLQlw	---1lKK3aKOuomHnwAkAow	ZgPnRzWjQR5NtiauGBww7g	SSB3YXMgdmVyeSBzdXJwcmlzZWQgaG93IG11Y2ggSSBsaWtlZCB0aGVpciBicmVhZC4gIFdlIHRyaWVkIHRoZSBEYWtvdGEgYW5kIGl0IHdhcyBhIHl1bW15IG11bHRpIGdyYWluLg==	1306537895.000000
AjqXJKEKZtBqWPsPGd6tag	---1lKK3aKOuomHnwAkAow	Ks0M3J4vZAKsHPuCINz5fQ	SSBsb3ZlIHlvdSBiZWNhdXNlIHlvdSBhcmUgY2xvc2UgYW5kIG15IGRhdWdodGVycyB3aWxsIHByb21pc2UgdW50b2xkIG51bWJlciBvZiByb29tIGNsZWFuaW5ncyBmb3IgYSB0YXN0eSB0cmVhdCBmcm9tIFRoZSBDdXBjYWtlcnku	1304258523.000000
A__3FPBnfHMqW-kGVkgDGw	---1lKK3aKOuomHnwAkAow	MQiNywdecInMlkW06WYaCg	U28gSSBrbm93IG5vdGhpbmcgYWJvdXQgS29yZWFuIGZvb2QgYnV0IGl0IHNtZWxscyBzbyBzYXZvcnkgdGhhdCBJIHdpc2ggSSBrbmV3IG1vcmUuIEkgaGFkIGEgc21hbGwgd2hvbGUgd2hpdGUgZmlzaCB3aGljaCB3YXMgY2xlYW4gYW5kIHRhc3R5LiBUaGV5IHNlcnZlZCBpdCB3aXRoIGFuIGFycmF5IG9mIHZlZ2dpZXMu	1292595002.000000
bC45M68-jDMBmuo49_mjqw	---1lKK3aKOuomHnwAkAow	hk4NPN6W2xt30Cp-Fiqtuw	VGhpcyB3b3VsZCBoYXZlIGJlZW4gYSBvbmUgc3RhciByZXZpZXcgYmVjYXVzZSBvZiB0aGUgcG9vciBjdXN0b21lciBzZXJ2aWNlIHdlIHJlY2VpdmVkIGZyb20gdGhlIGNsb3NpbmcgbWFuYWdlciB0b2RheS4gSSBoYWQgaGlwIHN1cmdlcnkgb24gRnJpZGF5IGFuZCB3ZSBuZWVkZWQgc29tZSByaXZlciByb2NrcyBmb3IgYSBwcm9qZWN0IHRoZSBraWRzIHdlcmUgZG9pbmcuIEhlIGRpcmVjdGVkIHVzIHRvIG91dCBzaWRlIHNvbWUgcGxhY2UgbmVhciB0aGUgd2FsbC4gV2VsbCBhZnRlciBsb29raW5nIGFsbCBvdmVyIG91dCBzaWRlIGFuZCBzZWVpbmcgbmFyeSBhIHBlcnNvbiBpbiBibHVlIEkgYW1ibGVkIGJhY2sgb3ZlciB3aXRoIGh1c2JhbmQsIHNldmVuIHllYXIgb2xkLCBhbmQgYmFieSB0byB0aGUgZnJvbnQgdG8gYXNrIGFnYWluLiAgV2VsbCBDb2xieSB3aG8gd2FudGVkIHRvIGhlbHAgdXMgaW4gdGhlIGZpcnN0IHBsYWNlLCBidXQgd2FzIHJlcHJpbWFuZGVkIGJ5IGhpcyBtYW5hZ2VyLCBlbmRlZCB1cCBoZWxwaW5nIHVzLiBIZSB3YXMgcmVhbGx5IGZyaWVuZGx5IGFuZCBraW5kIGFuZCBzYXZlZCB0aGlzIGZyb20gYmVpbmcgYSBvbmUgc3RhciByZXZpZXcuICBIZSBzaG91bGQgcmVhbGx5IGNvbnNpZGVyIGZpbmRpbmcgYSBjb21wYW55IHRoYXQgd291bGQgYWN0dWFsbHkgdmFsdWUgaGltIGFzIGFuIGVtcGxveWVlLCBiZWNhdXNlIGZyb20gd2hhdCB3ZSBzYXcgYXQgU3RhciBpdHMgYSBjb21wYW55IHRoYXQgZG9lc24ndCB2YWx1ZSBpdHMgZW1wbG95ZWVzIG9yIGl0cyBjdXN0b21lcnMuIE1hbmFnZW1lbnQgbWF0dGVycy4=	1333594741.000000
be61S6GrtjoINP4BW8xicg	---1lKK3aKOuomHnwAkAow	jobP3ywRd3QNZ_GCoPG2DQ	SSBjYW1lIHRvIHNlZSBUcm9uIGluIElNQVggYmVjYXVzZSBpdCB3YXMgY2VudHJhbGx5IGxvY2F0ZWQgYW5kIHJlYWxseSB3aXNoIEkgaGFkIGdvbmUgdG8gUmVkIFJvY2sgaW5zdGVhZC4=	1294360635.000000
BO_1nDOfHyXzGfKYEDzwyQ	---1lKK3aKOuomHnwAkAow	vcZZycSx50yDVghAcRR6Uw	SSBhbSB3aXRoIFNhbS4gIEkgd2FudGVkIHRvIGxpa2UgaXQgYW5kIHRoZSBvd25lciB3YXMgbm90IHdlbGNvbWluZy4gIEkgdGhpbmsgdGhpcyBpcyB0aGUgZmlyc3QgZ28gb2YgcnVubmluZyBoZXIgb3duIGJ1c2luZXNzIGFuZCBzaGUgaXMgdHJ5aW5nIHRvIGZpbmQgaXRzIHBlcnNvbmFsaXR5LiAgU2hlIHBhY2tlZCBpdCBmdWxsIG9mIHN0dWZmIHRoYXQgY2F1Z2h0IG15IGV5ZSwgaG93ZXZlciBpdCB3YXMgY3Jvd2RlZCBkdWUgdG8gRnJlc2ggNTIsIGFuZCBpdCB3YXMgaGFyZCB0byBlbmpveSBpdC4gIEkgYW0gbW9yZSB0aGFuIHdpbGxpbmcgdG8gZ2l2ZSBpdCBhIHNlY29uZCBjaGFuY2Uu	1347030217.000000
CVyZjR2NHBr--vitm2u79Q	---1lKK3aKOuomHnwAkAow	dM8Yp8StA1NdusK5Ta_j-g	SSBkb250IGtub3cgSSB3YXMgc3BvaWxlZCBpbiBTRi4gV2UgaGFkIGN1cGNha2VzIHdpdGggZ3V0cywgZ29vZXkgYml0cyBpbiB0aGUgaW5zaWRlLiBDdXBjYWtlcyBpbiBWZWdhcyBzZWVtIHRvIGJlIG1vc3RseSBhIGJhc2UgZm9yIHNvbWUgdGFzdHkgZnJvc3Rpbmcgb3B0aW9ucy4gIERlcHRoIGlzIG5lZWRlZC4gIFRoZSBraWRzIGxpa2VkIGl0Lg==	1340339712.000000
domCF9OWEnleAeovwApLWA	---1lKK3aKOuomHnwAkAow	ttH3ZbUcncBRIXqT-YVPCg	SSBoYXZlIGJlZW4gbWVhbmluZyB0byByZXZpZXcgU2Fib3IuIAoKVGhleSBhcmUgbm90IHlvdXIgZ3JhbmRtb3RoZXJzIE1leGljYW4gZm9vZCwgc28gaWYgeW91IGdvIGluIGV4cGVjdGluZyBzb21lIGhpZ2ggZW5kIGRlbCB0YWNvIHlvdSB3aWxsIGJlIGRpc2FwcG9pbnRlZC4gSWYgeW91IGFyZSB0aGF0IGtpbmQgZm9vZGllIHlvdSBhcmUgbm90IGxpa2VseSB0byBiZSBvbiB5ZWxwLiAgCgpUaGV5IGRvIGEgZnVuIHR3aXN0IG9uIGNoaXBzIGFuZCBzYWxzYSB0aGF0IGluY2x1ZGVzIGJlYW4gZGlwLCBzcGljZXMsIGFuZCBwbGFudGFpbnMuIFdoaWNoIGxlZCB1cyB0byBiZWxpZXZlIHdlIHdlcmUgb24gdGhlIHJpZ2h0IHBhdGguICBUaGUgY29ybiB0b3J0aWxsYXMgc2VydmVkIHdlcmUgdGFzdHkgYW5kIGhlbHBlZCBjdXQgc29tZSBvZiB0aGUgdmVyeSBzcGljeSBmbGF2b3Igb2Ygb25lIG9mIHRoZSBzYWxzYXMuICAKClBlcnNvbmFsbHkgSSBoYXZlIGVhdGVuIGhlcmUgdGhyZWUgdGltZXMuICBUaGUgc2NhbGxvcHMgd2VyZSB2ZXJ5IGluc3BpcmVkIGFuZCBJIGxvdmVkIHRoZSBiZWQgb2YgY29ybiB0aGV5IHNhdCBvbi4gVGhlIFNocmltcCBEaWFibG8gd2FzIHNwaWN5IGFuZCB0YXN0eSBhbmQgdGhlIG1pbnQgcmljZSB3YXMgYSBuaWNlIGNvdW50ZXIgYmFsYW5jZS4gIFRoZSB0cm9waWNhbCBmaXNoIEkgb3JkZXJlZCB3YXMgb2theSwgdGhlIHBvcnRpb24gd2FzIHRvbyBsYXJnZSBhbmQgaXQgd2FzIG5vdCBhcyBnb29kIGFzIHRoZSBvdGhlciB0d28uICAKCk15IGh1c2JhbmQgb3JkZXJlZCB0aGUgc2VhZm9vZCBwYXN0YShJIGRvbnQgcmVtZW1iZXIgdGhlIG5hbWUpIGFuZCByYXZlZCBhYm91dCBpdCBxdWl0ZSBhIGJpdC4gIEhlIGlzIGEgdHJ1ZSBjb252ZXJ0IGFzIGhlIG1hZGUgdXMgZHJpdmUgYWxsIHRoZSB3YXkgYmFjayBiZWNhdXNlIGhlIGRpZG50IHdhbnQgdG8gZWF0IGF0IEFnYXZlIHdoaWNoIGlzIG5lYXIgd2hlcmUgd2UgbGl2ZS4gCgpJIGFsc28gaGFkIGEgdGFtYWxlIHdoaWNoIGhhZCBuaWNlIHRleHR1cmUgYW5kIHJlYWxseSBncmVhdCBtb2xlIGZsYXZvci4gIAoKVGhlIGtpZHMgaGFkIGZvb2QgYW5kIHRoZXkgYm90aCBsaWtlZCBpdCBhbmQgdGhlIHNlcnZlcnMgd2VyZSBzbyBuaWNlIHRvIHRoZSBnaXJscy4KClRoZXkgYWxzbyBoYXZlIGEgZGFydCBib2FyZCBhbmQgcGxhY2UgdG8ga2ljayBiYWNrLCBwb3NzaWJseSBmb3IgaGFwcHkgaG91ciBzcGVjaWFscy4=	1297825968.000000
DSfN6Chlpm0DkVF8CtbHqQ	---1lKK3aKOuomHnwAkAow	CeqWpwHBoaxwRcv5btnv6g	SXQgaXMgdGhlIENoaXBvdGxlIG9mIHBpenphLiAgV2hhdCB3b3JrcyBhYm91dCB0aGlzIGlzIHRoZSBwZXJzb25hbCBzaXplIG9mIHRoZSBwaXp6YSB3aGljaCBtZWFucyBldmVyeW9uZSBjYW4gaGF2ZSB3aGF0IHRoZXkgd2FudC4gIFdpdGggNCBwaWNreSBlYXRlcnMgaW4gdGhlIGZhbWlseSB0aGF0IGlzIGEgZ29kc2VuZC4gCgpUaGUga2lkcyBhYnNvbHV0ZWx5IHJhdmVkIGFib3V0IHRoZSBTbW9yZXMgUGl6emEgc28gaWYgeW91IGFyZSBmZWVsaW5nIGluZHVsZ2VudCBnbyBmb3IgdGhhdC4gIAoKVGhlIG93bmVyIHdhcyBpbmNyZWRpYmx5IG5pY2UgYW5kIHNvIHdhcyB0aGUgc3RhZmYuICAgSSBhbHdheXMgbWVldCB0aGUgb3duZXJzIG9mIHNtYWxsIGJ1c2luZXNzZXMsIGJlY2F1c2UgSSBsb3ZlIHN1cHBvcnRpbmcgb3VyIGxvY2FsIExhcyBWZWdhbnMuICAKCkkgaGlnaGx5IHJlY29tbWVuZCBpdCBpZiB5b3UgYXJlIG9uIHRoaXMgc2lkZSBvZiB0b3duLiAgSXQgYmxvd3MgYXdheSBEb20gRGVNYXJjb3MsIHdob3NlIHBpenphIGFuZCBzZXJ2aWNlIHdlcmUgaW5mZXJpb3IuICBJdCBpcyBub3QgYXMgZ29vZCBhcyBEdWUgRm9ybmksIHdob3NlIHNlcnZpY2UgYW5kIHBpenphIGFyZSBhbWF6aW5nLiBGb3IgdGhlIHByaWNlIHBvaW50IGl0IGlzIHRvcCBub3RjaCE=	1347032298.000000
dw6yPUGbURVYHQoUw7GfMg	---1lKK3aKOuomHnwAkAow	p5rpYtxS5xPQjt3MXYVEwA	SSBsb3ZlIEdyZWVucyBhbmQgUHJvdGVpbnMgYW5kIGlmIGl0IHdlcmUgbm90IHNvIGZhciBhd2F5IEkgd291bGQgbGl2ZSBoZXJlIGFuZCBuZXZlciBjb29rIGFnYWluLiAgVGhleSBtYWtlIGp1aWNlcyB0aGUgaGlkZSB0aGUgaGVyYmFjZW91cyBuYXR1cmUgb2YgdmVnZ2llcy4gVGhleSBoYXZlIFdpZmkgc28geW91IGNhbiBjYW1wIG91dCBoZXJlIGFuZCBpdCBpcyBhIGdyZWF0IG1lZXRpbmcgc3BvdCBpZiB5b3UgYXJlIG9uIHRoZSBIZW5kZXJzb24gc2lkZSBvZiB0b3duLiAgSSBhbHNvIGxvdmUgdGhlaXIgaW5kb29yIGdhcmRlbi4=	1335822104.000000
DwXbGQx5oyYc2hnbUc1hQg	---1lKK3aKOuomHnwAkAow	_sh6mIBWZis66mAjkjN8Qg	SSB3YXMgcmVhbGx5IHNhZCB3aGVuIERhaWx5IEtpdGNoZW4sIHRocm91Z2ggc29tZSBuZWZhcmlvdXMgbGVhc2UgaXNzdWVzLCB1bnNlYXRlZCBSYWNoZWwncyBLaXRjaGVuIGFuZCBtYWRlIHRoZW0gbW92ZSB0byBESS4gIFRoZWlyIGxvY2F0aW9uIGF0IERJIGlzIG5leHQgdG8gYSBzbW9rZSBzaG9wIGFuZCBJIGRvbnQgbmVlZCB0aGF0IGtpbmQgb2Ygc2Vjb25kIGhhbmQgYWN0aW9uLiAgSSBsb3ZlIHRoYXQgdGhpcyBsb2NhdGlvbiBpcyBzbyBuZWFyIG15IGhvdXNlLiAgSSBsb3ZlIGV2ZXJ5dGhpbmcgZnJvbSBhIHRhc3R5IEJCUSBidXJnZXIgdG8gdGhlIGJhY29uIG11ZmZpbnMuICBJIGFtIGdsYWQgdGhleSBhcmUgYWxzbyBvcGVuaW5nIGluIG15IHNlY29uZGFyeSBob29kLiAuIC4gRG93bnRvd24uICBTbyBub3cgSSBjYW4gZWF0IGEgbGl0dGxlIGhlYWx0aHkgd2hlbiBJIGFtIGVuam95aW5nIHRoZSBoYWNrZXIgc3BhY2Uu	1363037577.000000
EfQXdxxXy_JuuELkMt7K3w	---1lKK3aKOuomHnwAkAow	"2VNa2kbbt4o8nQmPKIcHVQ"	TXkgZGF1Z2h0ZXIgcnVucyBhIGJlYWQgc3RvcmUgZm9yIGhlciBzY2hvb2wgcHJvamVjdCBhbmQgdGhleSB3ZXJlIHNvIGtpbmQgYW5kIHBhdGllbnQgd2l0aCBoZXIuICBUaGV5IGFsc28gd2VyZSBpbmV4cGVuc2l2ZSBhbmQgZ2F2ZSBoZXIgc29tZSBwZWFybHMgd2l0aCBwdXJjaGFzZS4gIFdlIHdpbGwgYWJzb2x1dGVseSBjb21lIGJhY2suICBJIG5vdGljZWQgdGhlIGN1c3RvbWVyIGJlZm9yZSBtZSB3YXMgd2hvbGUtc2VsbGluZyBmcm9tIHRoZW0sIHNvIHRoYXQgbWlnaHQgYmUgc29tZXRoaW5nIHRvIGNvbnNpZGVyLg==	1304258311.000000
EkkxYN5dkkSwifyFCSIR-g	---1lKK3aKOuomHnwAkAow	z_7uwrP8Yj9gQ-uXHbeGTg	VGhleSBhcmUgb25lIG9mIHRoZSBmZXcgcGxhY2VzIHRoYXQgaGFzIG9sZGVyIGtpZHMgY2xvdGhpbmcuICBUaGlzIHdlZWtlbmQgaXMgd2hlcmUgdGhleSBkbyB0aGVpciBmaWxsIGEgYmFnIHNhbGUsIDUgYnVja3MgYSBiYWcgZm9yIGFsbCB0aGUgY2xvdGhpbmcgeW91IGNhbiBzaG92ZSBpbi4gIAoKV2Ugbm9ybWFsbHkgZHJvcCBhIGJhZyBvZmYgaGVhZCB0byBidXR0ZXJmbHkgcGFyayBhbmQgcmV0dXJuIHRvIGdvIHNob3BwaW5nLiAgSXQgY2FuIGJlIGEgbGl0dGxlIGJhY2tlZCB1cCBidXQgdGhlIG93bmVycyB0cnkgdG8gbWFrZSB0aGUgZXhwZXJpZW5jZSB3b3J0aCB3aGlsZS4=	1354045107.000000
embcko9m0u_e6z7w3ki2TA	---1lKK3aKOuomHnwAkAow	Gdv3qhsDeQzZ2Ag-Tzq6vA	SSBsb3ZlIHRoZSBtYWluIGd1eSB3aG8gd29ya3MgaGVyZS4gRXZlcnlvbmUgaXMgbmljZSBidXQgaGUgbWFrZXMgbXkgZGF1Z2h0ZXJzIGRheS4gSXQgaXMgYnkgZmFyIHRoZSBraWRzIGNob2ljZSBmb3IgcGl6emEuIFlvdSBjYW4gZ2V0IGEgc2xpY2Ugd2hpY2ggaXMgZ3JlYXQgaW4gYSBwaW5jaC4gVGhlIHplcHBvbGVzIGFyZSBhIGNyb3dkIHBsZWFzZSBhdCB3b3JrLg==	1290660503.000000
